"PMID","AuthorN","AuthorForename","AuthorLastname","AuthorInitials","AuthorAffiliation"
34454376,3,"Juan","Santiago-García","J","Instituto de Investigaciones Biológicas, Universidad Veracruzana, Luis Castelazo S/N. Xalapa, Veracruz, 91190, Mexico. Electronic address: jusantiago@uv.mx."
34496736,1,"Santhi Priya","Sobha","SP","Natural Medicine and Molecular Physiology Lab, Faculty of Allied Health Sciences, Chettinad Academy of Research and Education, Kelambakkam-603103, Chengalpattu Dt., TN, India."
34496736,2,"Kumar","Ebenezar","K","Natural Medicine and Molecular Physiology Lab, Faculty of Allied Health Sciences, Chettinad Academy of Research and Education, Kelambakkam-603103, Chengalpattu Dt., TN, India."
34498162,1,"Arzu","Ay","A","Department of Biophysics, Faculty of Medicine, Trakya University, Edirne, Turkey. arzuay@trakya.edu.tr."
34498162,2,"Tevfik","Gulyasar","T","Department of Biophysics, Faculty of Medicine, Trakya University, Edirne, Turkey."
34498162,3,"Nevra","Alkanli","N","Department of Biophysics, Faculty of Medicine, Haliç University, Istanbul, Turkey. nevraalkanli@halic.edu.tr."
34498162,4,"Tammam","Sipahi","T","Department of Biophysics, Faculty of Medicine, Trakya University, Edirne, Turkey."
34498162,5,"Irfan","Cicin","I","Department of Medical Oncology, Faculty of Medicine, Trakya University, Edirne, Turkey."
34498162,6,"Zafer","Kocak","Z","Department of Radiation Oncology, Faculty of Medicine, Trakya University, Edirne, Turkey."
34498162,7,"Necdet","Sut","N","Department of Biostatistics and Medical Informatics, Faculty of Medicine, Trakya University, Edirne, Turkey."
34499222,1,"Simona","Jurkovic Mlakar","S","CANSEARCH Research Platform in Paediatric Oncology and Haematology, Department of Paediatrics, Gynecology and Obstetrics, Faculty of Medicine, University of Geneva, Geneva, Switzerland."
34499222,2,"Satyanarayana Chakradhara Rao","Uppugunduri","SCR","CANSEARCH Research Platform in Paediatric Oncology and Haematology, Department of Paediatrics, Gynecology and Obstetrics, Faculty of Medicine, University of Geneva, Geneva, Switzerland."
34499222,3,"Tiago","Nava","T","CANSEARCH Research Platform in Paediatric Oncology and Haematology, Department of Paediatrics, Gynecology and Obstetrics, Faculty of Medicine, University of Geneva, Geneva, Switzerland."
34499222,4,"Vid","Mlakar","V","CANSEARCH Research Platform in Paediatric Oncology and Haematology, Department of Paediatrics, Gynecology and Obstetrics, Faculty of Medicine, University of Geneva, Geneva, Switzerland."
34499222,5,"Hadrien","Golay","H","CANSEARCH Research Platform in Paediatric Oncology and Haematology, Department of Paediatrics, Gynecology and Obstetrics, Faculty of Medicine, University of Geneva, Geneva, Switzerland."
34499222,6,"Shannon","Robin","S","CANSEARCH Research Platform in Paediatric Oncology and Haematology, Department of Paediatrics, Gynecology and Obstetrics, Faculty of Medicine, University of Geneva, Geneva, Switzerland."
34499222,7,"Nicolas","Waespe","N","CANSEARCH Research Platform in Paediatric Oncology and Haematology, Department of Paediatrics, Gynecology and Obstetrics, Faculty of Medicine, University of Geneva, Geneva, Switzerland."
34499222,8,"Mohamed Aziz","Rezgui","MA","Charles-Bruneau Cancer Center, CHU Sainte-Justine Research Center, Montreal, QC, Canada."
34499222,9,"Yves","Chalandon","Y","Division of Haematology, Department of Oncology, Geneva University Hospital and Faculty of Medicine, University of Geneva, Geneva, Switzerland."
34499222,10,"Jaap Jan","Boelens","JJ","Paediatric Blood and Marrow Transplantation Program, University Medical Center Utrecht, Utrecht, The Netherlands."
34499222,11,"Robert G M","Bredius","RGM","Department of Pediatrics, Leiden University Medical Center, Leiden, The Netherlands."
34499222,12,"Jean-Hugues","Dalle","JH","Paediatric Haematology Department, Robert Debré Hospital, Assistance Publique, Hôpitaux de Paris, Paris, France."
34499222,13,"Christina","Peters","C","St Anna Children's Hospital, Department of Pediatrics, Medical University Vienna, Vienna, Austria."
34499222,14,"Selim","Corbacioglu","S","Department of Pediatric Hematology, Oncology and Stem Cell Transplantation, University of Regensburg, Regensburg, Germany."
34499222,15,"Henrique","Bittencourt","H","Charles-Bruneau Cancer Center, CHU Sainte-Justine Research Center, Montreal, QC, Canada."
34499222,16,"Maja","Krajinovic","M","Charles-Bruneau Cancer Center, CHU Sainte-Justine Research Center, Montreal, QC, Canada."
34499222,17,"Marc","Ansari","M","CANSEARCH Research Platform in Paediatric Oncology and Haematology, Department of Paediatrics, Gynecology and Obstetrics, Faculty of Medicine, University of Geneva, Geneva, Switzerland. marc.ansari@hcuge.ch."
34547977,1,"Tugba Kevser","Uzuncakmak","TK","Department of Dermatology, Goztepe Training and Research Hospital, Istanbul Medeniyet University, Istanbul, Turkey."
34547977,2,"Seyma","Ozkanli","S","Department of Pathology, Goztepe Training and Research Hospital, Istanbul Medeniyet University, Istanbul, Turkey."
34547977,3,"Arzu Kaya","Kocdogan","AK","Department of Biology, Kırıkkale University, Kirikkale, Turkey."
34547977,4,"Serpil","Oguztuzun","S","Department of Biology, Kırıkkale University, Kirikkale, Turkey."
34547977,5,"Ayse Serap","Karadag","AS","Department of Dermatology, Goztepe Training and Research Hospital, Istanbul Medeniyet University, Istanbul, Turkey."
34547977,6,"Emin","Ozlu","E","Department of Dermatology, Medical Faculty, Duzce University, Istanbul, Turkey."
34547977,7,"Necmettin","Akdeniz","N","Department of Dermatology, Goztepe Training and Research Hospital, Istanbul Medeniyet University, Istanbul, Turkey."
34671938,1,"Haibo","Zhang","H","Department of Gynecology, Hebei Medical University Fourth Hospital, Jiankanglu 12, Shijiazhuang, 050011, People's Republic of China."
34671938,2,"Jianlei","Wu","J","Department of Gynecology, Hebei Medical University Fourth Hospital, Jiankanglu 12, Shijiazhuang, 050011, People's Republic of China."
34671938,3,"Yan","Li","Y","Department of Molecular Biology, Hebei Medical University Fourth Hospital, Shijiazhuang, People's Republic of China."
34671938,4,"Ge","Jin","G","Department of Gynecological Oncology, Medical University Fourth Hospital, Shijiazhuang, People's Republic of China."
34671938,5,"Yunjie","Tian","Y","Department of Gynecology, Hebei Medical University Fourth Hospital, Jiankanglu 12, Shijiazhuang, 050011, People's Republic of China."
34671938,6,"Shan","Kang","S","Department of Gynecology, Hebei Medical University Fourth Hospital, Jiankanglu 12, Shijiazhuang, 050011, People's Republic of China. ksjq62cn@sina.com."
34721689,1,"Xiaofen","Feng","X","Pediatric Fundus Department, School of Optometry & Ophthalmology, Eye Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, P.R. China."
34721689,2,"Jian","Gong","J","Department of Laboratory Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325027, P.R. China."
34721689,3,"Qian","Li","Q","Department of Laboratory Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325027, P.R. China."
34721689,4,"Chao","Xing","C","Department of Laboratory Medicine, The Second Affiliated Hospital and Yuying Children's Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325027, P.R. China."
34721689,5,"Jiandong","Pan","J","Pediatric Fundus Department, School of Optometry & Ophthalmology, Eye Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, P.R. China."
34721689,6,"Ruitao","Zou","R","Pediatric Fundus Department, School of Optometry & Ophthalmology, Eye Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, P.R. China."
34721689,7,"Liya","Zheng","L","Pediatric Fundus Department, School of Optometry & Ophthalmology, Eye Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, P.R. China."
34721689,8,"Feng","Chen","F","Pediatric Fundus Department, School of Optometry & Ophthalmology, Eye Hospital of Wenzhou Medical University, Wenzhou, Zhejiang 325000, P.R. China."
34732244,1,"Yin-Cheng","Huang","YC","Department of Neurosurgery, Chang Gung Memorial Hospital at Linkou, Taoyuan, 333, Taiwan."
34732244,2,"Joseph Chieh-Yu","Lai","JC","Institute of Biomedical Science, China Medical University, Taichung, 404, Taiwan."
34732244,3,"Pei-Hua","Peng","PH","Cancer Genome Research Center, Chang Gung Memorial Hospital at Linkou, Gueishan District, Taoyuan, 333, Taiwan."
34732244,4,"Kuo-Chen","Wei","KC","Department of Neurosurgery, Chang Gung Memorial Hospital at Linkou, Taoyuan, 333, Taiwan."
34732244,5,"Kou-Juey","Wu","KJ","Cancer Genome Research Center, Chang Gung Memorial Hospital at Linkou, Gueishan District, Taoyuan, 333, Taiwan. wukj@cgmh.org.tw."
34766662,1,"Igrid","García-González","I","Laboratorio de Genética, Centro de Investigaciones Regionales 'Dr. Hideyo Noguchi', Universidad Autónoma de Yucatán (UADY), Mérida, Yucatán, Mexico."
34766662,2,"Gerardo","Pérez-Mendoza","G","Laboratorio de Genética, Centro de Investigaciones Regionales 'Dr. Hideyo Noguchi', Universidad Autónoma de Yucatán (UADY), Mérida, Yucatán, Mexico."
34766662,3,"Alberto","Solís-Cárdenas","A","Servicio de Cardiología, Hospital Regional del ISSSTE, Mérida, Yucatán, Mexico."
34766662,4,"Jorge","Flores-Ocampo","J","Servicio de Cardiología, Hospital Regional del ISSSTE, Mérida, Yucatán, Mexico."
34766662,5,"Luis Fernando","Herrera-Sánchez","LF","Unidad Cardiometabólica, Facultad de Medicina, Universidad Autónoma de Yucatán, Mérida, Yucatán, Mexico."
34766662,6,"Renan","Mendoza-Alcocer","R","Centro Estatal de la transfusión sanguínea, Servicios de Salud de Yucatán, Mérida, Yucatán, Mexico."
34766662,7,"Lizbeth","González-Herrera","L","Laboratorio de Genética, Centro de Investigaciones Regionales 'Dr. Hideyo Noguchi', Universidad Autónoma de Yucatán (UADY), Mérida, Yucatán, Mexico."
34798937,1,"Grethel","León-Mejía","G","Universidad Simón Bolívar, Facultad de Ciencias Básicas y Biomédicas, Barranquilla, Colombia."
34798937,2,"Milton","Quintana-Sosa","M","Universidad Simón Bolívar, Facultad de Ciencias Básicas y Biomédicas, Barranquilla, Colombia."
34798937,3,"Jaime","Luna-Carrascal","J","Universidad Simón Bolívar, Facultad de Ciencias Básicas y Biomédicas, Barranquilla, Colombia."
34798937,4,"Yurina Sh","De Moya","YS","Universidad Simón Bolívar, Facultad de Ciencias Básicas y Biomédicas, Barranquilla, Colombia."
34798937,5,"Ibeth","Luna Rodríguez","I","Universidad Simón Bolívar, Facultad de Ciencias Básicas y Biomédicas, Barranquilla, Colombia."
34798937,6,"Marco","Anaya-Romero","M","Universidad Simón Bolívar, Facultad de Ciencias Básicas y Biomédicas, Barranquilla, Colombia."
34798937,7,"Cristiano","Trindade","C","Universidad Simón Bolívar, Facultad de Ciencias Básicas y Biomédicas, Barranquilla, Colombia."
34798937,8,"Nebis","Navarro-Ojeda","N","Universidad Simón Bolívar, Facultad de Ciencias Básicas y Biomédicas, Barranquilla, Colombia."
34798937,9,"Martha","Ruiz Benitez","M","Universidad Simón Bolívar, Facultad de Ciencias Básicas y Biomédicas, Barranquilla, Colombia."
34798937,10,"Karen","Franco Valencia","K","Universidad Simón Bolívar, Facultad de Ciencias Básicas y Biomédicas, Barranquilla, Colombia."
34798937,11,"Ludis","Oliveros Ortíz","L","Universidad Simón Bolívar, Facultad de Ciencias Básicas y Biomédicas, Barranquilla, Colombia."
34798937,12,"Antonio","Acosta-Hoyos","A","Universidad Simón Bolívar, Facultad de Ciencias Básicas y Biomédicas, Barranquilla, Colombia."
34798937,13,"João Antonio","Pêgas Henriques","JA","Programa de Pós Graduação em Biotecnologia, Universidade do Vale do Taquari - UNIVATES, Lajeado, RS, Brazil; Departamento de Biofísica, Centro de Biotecnologia, Universidade Federal do Rio Grande do Sul (UFRGS), Porto Alegre, RS, Brazil. Electronic address: pegas.henriques@ufrgs.br."
34798937,14,"Juliana","da Silva","J","Laboratório de Genética Toxicológica, Universidade Luterana do Brasil (ULBRA) & Universidade La Salle (UniLaSalle), Canoas, RS, Brazil. Electronic address: juliana.silva@ulbra.br."
34871703,1,"Rebecca V","Levy","RV","Department of Medicine, Division of Nephrology, School of Medicine and Dentistry, University of Rochester, Rochester, New York. Electronic address: rebecca_levy@urmc.rochester.edu."
34871703,2,"Kimberly J","Reidy","KJ","Department of Pediatrics, Division of Pediatric Nephrology, Montefiore Medical Center, Bronx, New York."
34871703,3,"Thu H","Le","TH","Department of Medicine, Division of Nephrology, School of Medicine and Dentistry, University of Rochester, Rochester, New York."
34871703,4,"Victor","David","V","Basic Science Laboratory, Center for Cancer Research, Frederick National Laboratory, Frederick, Maryland."
34871703,5,"Cheryl","Winkler","C","Basic Science Laboratory, Center for Cancer Research, Frederick National Laboratory, Frederick, Maryland."
34871703,6,"Yunwen","Xu","Y","Department of Epidemiology, School of Public Health, Johns Hopkins University, Baltimore, Maryland."
34871703,7,"Bradley","Warady","B","Department of Pediatrics, Division of Pediatric Nephrology, Children's Mercy, Kansas City, Missouri."
34871703,8,"Susan","Furth","S","Department of Pediatrics, Perelman School of Medicine at the University of Pennsylvania and the Children's Hospital of Philadelphia, Philadelphia, Pennsylvania."
34871703,9,"Frederick","Kaskel","F","Department of Pediatrics, Division of Pediatric Nephrology, Montefiore Medical Center, Bronx, New York."
34871703,10,"Michal L","Melamed","ML","Department of Medicine, Division of Nephrology, Albert Einstein College of Medicine, Bronx, New York."
34933715,1,"Shuo","Wang","S","Department of Anorectal Surgery, Tangshan Gongren Hospital, Tangshan, Hebei 063000, China. fanzhibiniio@163.com."
34933715,2,"Zhibin","Fan","Z","Department of Anorectal Surgery, Tangshan Gongren Hospital, Tangshan, Hebei 063000, China. fanzhibiniio@163.com."
34965566,1,"Ye I","Stepanova","YI","State Institution «National Research Center for Radiation Medicine of the National Academy of Medical Sciences of Ukraine», 53 Yuriia Illienka Str., Kyiv, 04050, Ukraine."
34965566,2,"I Ye","Kolpakov","IY","State Institution «National Research Center for Radiation Medicine of the National Academy of Medical Sciences of Ukraine», 53 Yuriia Illienka Str., Kyiv, 04050, Ukraine."
34965566,3,"V Yu","Vdovenko","VY","State Institution «National Research Center for Radiation Medicine of the National Academy of Medical Sciences of Ukraine», 53 Yuriia Illienka Str., Kyiv, 04050, Ukraine."
34965566,4,"V M","Zigalo","VM","State Institution «National Research Center for Radiation Medicine of the National Academy of Medical Sciences of Ukraine», 53 Yuriia Illienka Str., Kyiv, 04050, Ukraine."
34965566,5,"S M","Al'okhina","SM","State Institution «National Research Center for Radiation Medicine of the National Academy of Medical Sciences of Ukraine», 53 Yuriia Illienka Str., Kyiv, 04050, Ukraine."
34965566,6,"V H","Kondrashova","VH","State Institution «National Research Center for Radiation Medicine of the National Academy of Medical Sciences of Ukraine», 53 Yuriia Illienka Str., Kyiv, 04050, Ukraine."
34965566,7,"O S","Leonovych","OS","State Institution «National Research Center for Radiation Medicine of the National Academy of Medical Sciences of Ukraine», 53 Yuriia Illienka Str., Kyiv, 04050, Ukraine."
34984966,1,"Shannon","Robin","S","CANSEARCH Research Platform in Pediatric Oncology and Hematology, Department of Pediatrics, Gynecology and Obstetrics, University of Geneva, Geneva, Switzerland."
34984966,2,"Khalil","Ben Hassine","K","CANSEARCH Research Platform in Pediatric Oncology and Hematology, Department of Pediatrics, Gynecology and Obstetrics, University of Geneva, Geneva, Switzerland."
34984966,3,"Simona Jurkovic","Mlakar","SJ","CANSEARCH Research Platform in Pediatric Oncology and Hematology, Department of Pediatrics, Gynecology and Obstetrics, University of Geneva, Geneva, Switzerland."
34984966,4,"Vid","Mlakar","V","CANSEARCH Research Platform in Pediatric Oncology and Hematology, Department of Pediatrics, Gynecology and Obstetrics, University of Geneva, Geneva, Switzerland."
